measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,57,Belarus,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,5.66733574089e-05,6.99105864277e-05,4.56094324872e-05
6,Incidence,161,Bangladesh,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2004,1.02908774995e-05,1.27635204122e-05,8.28908567849e-06
6,Incidence,161,Bangladesh,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2004,6.93988744916e-06,8.44852416827e-06,5.61754485361e-06
6,Incidence,13,Malaysia,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,1.86684107029e-05,2.2993353753e-05,1.51562559955e-05
6,Incidence,13,Malaysia,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,1.69506381698e-05,2.06231282338e-05,1.37218287487e-05
6,Incidence,119,Trinidad and Tobago,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,2.74752994981e-05,3.37524009115e-05,2.21708281111e-05
6,Incidence,119,Trinidad and Tobago,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,2.18185598096e-05,2.64336281144e-05,1.7647536927e-05
6,Incidence,10,Cambodia,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,1.26300264965e-05,1.54158310613e-05,1.02587339864e-05
6,Incidence,10,Cambodia,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,1.43986578916e-05,1.75834354715e-05,1.17884073026e-05
6,Incidence,180,Kenya,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,5.83100012731e-06,7.12041790779e-06,4.74135944009e-06
6,Incidence,180,Kenya,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,4.66688650932e-06,5.75966408271e-06,3.77742468175e-06
6,Incidence,28,Solomon Islands,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,1.07019808775e-05,1.30978553809e-05,8.66164155405e-06
6,Incidence,28,Solomon Islands,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,8.07909947692e-06,9.90300571948e-06,6.45442754776e-06
6,Incidence,79,Finland,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,5.97943587209e-05,7.35062544265e-05,4.73593062949e-05
6,Incidence,79,Finland,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,4.21671461104e-05,5.1412938197e-05,3.36075820516e-05
6,Incidence,136,Paraguay,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,1.62210691285e-05,2.00180463774e-05,1.31230300036e-05
6,Incidence,136,Paraguay,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,1.39053927141e-05,1.6825550985e-05,1.12315219154e-05
6,Incidence,182,Malawi,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,5.96717065148e-06,7.35958808976e-06,4.79985237863e-06
6,Incidence,182,Malawi,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,4.96172909649e-06,6.17574974422e-06,3.99088333786e-06
6,Incidence,204,Chad,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,6.61775076864e-06,8.13591458383e-06,5.35638717692e-06
6,Incidence,204,Chad,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,3.9434939282e-06,4.84950017837e-06,3.18908300699e-06
6,Incidence,181,Madagascar,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,5.85633239206e-06,7.11410726594e-06,4.76467542093e-06
6,Incidence,181,Madagascar,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,4.11239810281e-06,5.06725377978e-06,3.32147578961e-06
6,Incidence,122,Ecuador,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,1.84896514599e-05,2.28390814444e-05,1.48197145692e-05
6,Incidence,122,Ecuador,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,1.42491882436e-05,1.75190865261e-05,1.14583425859e-05
6,Incidence,162,Bhutan,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,1.21451550135e-05,1.49837737186e-05,9.66097584551e-06
6,Incidence,162,Bhutan,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,1.03067096639e-05,1.26062550543e-05,8.30845292863e-06
6,Incidence,81,Germany,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,9.76954263779e-05,0.000113598963889,7.86557372963e-05
6,Incidence,81,Germany,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,6.49686947788e-05,8.21125069446e-05,4.97579751529e-05
6,Incidence,184,Mozambique,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,5.73144764068e-06,7.01179401158e-06,4.6509006107e-06
6,Incidence,184,Mozambique,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,4.53170842182e-06,5.55429242712e-06,3.66750575253e-06
6,Incidence,206,The Gambia,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,9.43077176212e-06,1.1665125033e-05,7.6045639095e-06
6,Incidence,206,The Gambia,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,7.16668986947e-06,8.80212497406e-06,5.79616489821e-06
6,Incidence,142,Iran,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,2.24547054726e-05,2.72732857326e-05,1.82733901486e-05
6,Incidence,142,Iran,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,1.54859139359e-05,1.86884630881e-05,1.25904293142e-05
6,Incidence,18,Thailand,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,2.86776442971e-05,3.35849296653e-05,2.42819261736e-05
6,Incidence,18,Thailand,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,2.77481310425e-05,3.41998568935e-05,2.21750357163e-05
6,Incidence,45,Bulgaria,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,6.60719722496e-05,8.20346759765e-05,5.17166206193e-05
6,Incidence,45,Bulgaria,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,6.42586751023e-05,8.09086565587e-05,5.05742369537e-05
6,Incidence,165,Pakistan,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,9.30064895301e-06,1.14278148463e-05,7.50111529435e-06
6,Incidence,165,Pakistan,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,7.0564397963e-06,8.61079337944e-06,5.6926702169e-06
6,Incidence,99,Uruguay,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2006,6.44226906529e-05,8.06567112736e-05,5.04708445262e-05
6,Incidence,99,Uruguay,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2006,3.92903276369e-05,4.88146209393e-05,3.08429098635e-05
6,Incidence,186,Seychelles,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,2.2128653683e-05,2.68707092307e-05,1.80741618727e-05
6,Incidence,186,Seychelles,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,2.63953737874e-05,3.23540760923e-05,2.13933608758e-05
6,Incidence,82,Greece,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,6.79753609635e-05,8.43662119363e-05,5.32752971654e-05
6,Incidence,82,Greece,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,4.14623446282e-05,5.22024996506e-05,3.22574412724e-05
6,Incidence,37,Kyrgyzstan,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,2.21316595225e-05,2.74107963507e-05,1.8003980041e-05
6,Incidence,37,Kyrgyzstan,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,2.42154600383e-05,2.94480861871e-05,1.95856278083e-05
6,Incidence,128,Guatemala,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,1.26090406969e-05,1.55309375841e-05,1.01291523126e-05
6,Incidence,128,Guatemala,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,1.05453966308e-05,1.31804356944e-05,8.4794587772e-06
6,Incidence,86,Italy,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,6.71418417323e-05,7.88387166936e-05,5.67518490863e-05
6,Incidence,86,Italy,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,4.83111906705e-05,5.67912813247e-05,4.0242595259e-05
6,Incidence,211,Mali,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,7.65961654494e-06,9.40088636824e-06,6.12851821043e-06
6,Incidence,211,Mali,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,4.92383187671e-06,6.0907289078e-06,3.94202224115e-06
6,Incidence,189,Tanzania,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,6.78975287806e-06,8.3467704572e-06,5.46351526833e-06
6,Incidence,189,Tanzania,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,4.55045677795e-06,5.64398847016e-06,3.67387322882e-06
6,Incidence,190,Uganda,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,4.07472604442e-06,5.05248764949e-06,3.27902836586e-06
6,Incidence,190,Uganda,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,3.17565769013e-06,3.87846904387e-06,2.54761917114e-06
6,Incidence,84,Ireland,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,4.08723554437e-05,5.02451645238e-05,3.24504046359e-05
6,Incidence,84,Ireland,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,2.57572050921e-05,3.21174428193e-05,2.05757795438e-05
6,Incidence,146,Lebanon,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,1.52368765553e-05,1.88157760493e-05,1.21357123332e-05
6,Incidence,146,Lebanon,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,1.39931596929e-05,1.70349811607e-05,1.12630793109e-05
6,Incidence,218,Togo,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,5.67607563676e-06,6.92643581554e-06,4.62577526907e-06
6,Incidence,218,Togo,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,5.16265028206e-06,6.35922655665e-06,4.19045328875e-06
6,Incidence,200,Benin,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,7.28158747057e-06,8.90033397757e-06,5.89159048729e-06
6,Incidence,200,Benin,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,5.93609441744e-06,7.31254650918e-06,4.79425543422e-06
6,Incidence,79,Finland,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2008,5.51641782951e-05,6.81022863326e-05,4.36230842788e-05
6,Incidence,79,Finland,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2008,4.01997430929e-05,4.90947721229e-05,3.1945712516e-05
6,Incidence,193,Botswana,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,9.09279998116e-06,1.11781322301e-05,7.35761540459e-06
6,Incidence,193,Botswana,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,9.04925788669e-06,1.11425448846e-05,7.27783364064e-06
6,Incidence,90,Norway,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,4.32500975468e-05,5.30691451163e-05,3.45815635924e-05
6,Incidence,90,Norway,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,2.88368115836e-05,3.52180657349e-05,2.33183785935e-05
6,Incidence,148,Morocco,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,1.81309482078e-05,2.23992801823e-05,1.45273101511e-05
6,Incidence,148,Morocco,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,1.36082646271e-05,1.65781505722e-05,1.09419681778e-05
6,Incidence,88,Malta,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,5.71381570648e-05,7.06814724135e-05,4.55371330892e-05
6,Incidence,88,Malta,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,3.89582937699e-05,4.83940918008e-05,3.08653836261e-05
6,Incidence,213,Niger,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,5.61213334053e-06,6.84470084452e-06,4.57559093882e-06
6,Incidence,213,Niger,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,3.85511987429e-06,4.7608845696e-06,3.1046180221e-06
6,Incidence,172,Equatorial Guinea,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,4.24914792402e-06,5.16474280347e-06,3.42174097354e-06
6,Incidence,172,Equatorial Guinea,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,4.36168359828e-06,5.41872413897e-06,3.47513344473e-06
6,Incidence,52,Romania,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,5.73965132342e-05,7.14242471683e-05,4.4867413674e-05
6,Incidence,52,Romania,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,5.60937162201e-05,7.05711852886e-05,4.39024792777e-05
6,Incidence,202,Cameroon,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,6.17426834179e-06,7.6997298632e-06,4.9698126416e-06
6,Incidence,202,Cameroon,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,4.63730516336e-06,5.69657468278e-06,3.76060999071e-06
6,Incidence,30,Vanuatu,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2005,1.19534744866e-05,1.47431499774e-05,9.58009293406e-06
6,Incidence,30,Vanuatu,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2005,8.5899444492e-06,1.06659976916e-05,6.80843686303e-06
6,Incidence,79,Finland,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2007,5.36291337447e-05,6.65037325504e-05,4.24186665625e-05
6,Incidence,79,Finland,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2007,3.95638519393e-05,4.87027968956e-05,3.1337247704e-05
6,Incidence,69,Singapore,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,2.745819342e-05,3.33097086276e-05,2.24878385522e-05
6,Incidence,69,Singapore,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,1.79629920084e-05,2.19721401664e-05,1.47268152145e-05
6,Incidence,136,Paraguay,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2007,1.56435658083e-05,1.91863090844e-05,1.26654399714e-05
6,Incidence,136,Paraguay,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2007,1.34091725873e-05,1.64065809146e-05,1.08129141147e-05
6,Incidence,30,Vanuatu,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2007,1.22936816596e-05,1.50749534195e-05,9.91100119707e-06
6,Incidence,30,Vanuatu,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2007,8.93046363755e-06,1.11235646732e-05,7.2151377018e-06
6,Incidence,153,Syria,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,1.13703060442e-05,1.40021113448e-05,9.12618675448e-06
6,Incidence,153,Syria,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,8.08250640001e-06,9.77400048338e-06,6.55672515009e-06
6,Incidence,92,Spain,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,6.91078656071e-05,8.54557672781e-05,5.45621227982e-05
6,Incidence,92,Spain,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,4.54443619805e-05,5.59746903413e-05,3.58787138721e-05
6,Incidence,175,Burundi,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,5.92735193146e-06,7.23548961564e-06,4.85512421596e-06
6,Incidence,175,Burundi,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,3.9073481485e-06,4.75989558921e-06,3.19726468995e-06
6,Incidence,153,Syria,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2007,1.0405903943e-05,1.28776656122e-05,8.30648243006e-06
6,Incidence,153,Syria,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2007,7.19198627479e-06,8.69162517417e-06,5.86502319403e-06
6,Incidence,209,Guinea-Bissau,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,6.21415401394e-06,7.60475165092e-06,5.00819113178e-06
6,Incidence,209,Guinea-Bissau,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,4.96545251396e-06,6.11666722993e-06,4.02643456574e-06
6,Incidence,95,United Kingdom,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,5.42027762608e-05,6.62073726228e-05,4.36008433997e-05
6,Incidence,95,United Kingdom,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,3.48081553928e-05,4.27109394816e-05,2.80794153907e-05
6,Incidence,422,"Virgin Islands, U.S.",1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,3.63147346943e-05,4.55288312065e-05,2.8996256308e-05
6,Incidence,422,"Virgin Islands, U.S.",2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,2.79331938435e-05,3.45448903814e-05,2.24010665202e-05
6,Incidence,60,Lithuania,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,4.86318666596e-05,6.00165643793e-05,3.85838469423e-05
6,Incidence,60,Lithuania,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,6.2603832849e-05,7.83487630364e-05,4.99926444662e-05
6,Incidence,305,Bermuda,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,4.03647612671e-05,4.94727302827e-05,3.24468179208e-05
6,Incidence,305,Bermuda,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,3.38915945937e-05,4.14427794234e-05,2.73823250731e-05
6,Incidence,180,Kenya,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,1998,5.33819333035e-06,6.50739788404e-06,4.31028400108e-06
6,Incidence,180,Kenya,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,1998,3.78787304378e-06,4.650530508e-06,3.04393626366e-06
6,Incidence,88,Malta,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2007,5.05464114754e-05,6.23995657385e-05,4.02153246697e-05
6,Incidence,88,Malta,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2007,3.49541755656e-05,4.37914980528e-05,2.7594736467e-05
6,Incidence,207,Ghana,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,8.48047664962e-06,1.04085803303e-05,6.87683344984e-06
6,Incidence,207,Ghana,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,6.97090404306e-06,8.7050067886e-06,5.67843466112e-06
6,Incidence,131,Nicaragua,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2003,1.30145787786e-05,1.6010926959e-05,1.0582716065e-05
6,Incidence,131,Nicaragua,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2003,1.06637755617e-05,1.31345883466e-05,8.58333286712e-06
6,Incidence,44,Bosnia and Herzegovina,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2004,4.23090670594e-05,5.27017245913e-05,3.31419047383e-05
6,Incidence,44,Bosnia and Herzegovina,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2004,4.12793753489e-05,5.1884677425e-05,3.22883078794e-05
6,Incidence,376,Northern Mariana Islands,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2009,1.64734907238e-05,1.9924876377e-05,1.3425270344e-05
6,Incidence,376,Northern Mariana Islands,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2009,1.19287333229e-05,1.45039775609e-05,9.79425498436e-06
6,Incidence,151,Qatar,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,7.28609606931e-06,9.07668573668e-06,5.76897793066e-06
6,Incidence,151,Qatar,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,5.27439979044e-06,6.39965383497e-06,4.25633117813e-06
6,Incidence,142,Iran,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2006,2.01842268417e-05,2.46933268397e-05,1.63315481527e-05
6,Incidence,142,Iran,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2006,1.34815581275e-05,1.62738435477e-05,1.09764131694e-05
6,Incidence,214,Nigeria,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,9.72362727905e-06,1.1929945876e-05,7.86697039465e-06
6,Incidence,214,Nigeria,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,5.97368241349e-06,7.23976086123e-06,4.91589674181e-06
6,Incidence,117,Saint Vincent and the Grenadines,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2002,2.08915130684e-05,2.57564166442e-05,1.67442992207e-05
6,Incidence,117,Saint Vincent and the Grenadines,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2002,1.78690462452e-05,2.23646060611e-05,1.42228069239e-05
6,Incidence,101,Canada,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,7.03841172081e-05,8.83718753231e-05,5.5076809543e-05
6,Incidence,101,Canada,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,3.79910965831e-05,4.83426850794e-05,3.00433284443e-05
6,Incidence,129,Honduras,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,1.25000149308e-05,1.53447090443e-05,1.0001262837e-05
6,Incidence,129,Honduras,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,9.43864899296e-06,1.16905286565e-05,7.5541687255e-06
6,Incidence,135,Brazil,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,2.21171466013e-05,2.70047416867e-05,1.79699395243e-05
6,Incidence,135,Brazil,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,1.98141576302e-05,2.41837581998e-05,1.61745320997e-05
6,Incidence,149,Palestine,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,8.86671593706e-06,1.08540496064e-05,7.20342024449e-06
6,Incidence,149,Palestine,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,7.77752425306e-06,9.52995509064e-06,6.28595616824e-06
6,Incidence,144,Jordan,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,1.19312771902e-05,1.44606352866e-05,9.82437167144e-06
6,Incidence,144,Jordan,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,8.26164590026e-06,1.02076413957e-05,6.78378883119e-06
6,Incidence,99,Uruguay,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2002,6.15973733191e-05,7.5825786047e-05,4.92385503327e-05
6,Incidence,99,Uruguay,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2002,3.73512875085e-05,4.57741526311e-05,3.01039554882e-05
6,Incidence,121,Bolivia,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2008,1.4821693304e-05,1.84508448221e-05,1.18519546395e-05
6,Incidence,121,Bolivia,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2008,1.19112136191e-05,1.47392147078e-05,9.61102834971e-06
6,Incidence,168,Angola,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,4.42538936505e-06,5.40916714443e-06,3.52532515013e-06
6,Incidence,168,Angola,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,3.41437750476e-06,4.24160428724e-06,2.74102898957e-06
6,Incidence,99,Uruguay,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2008,6.59641656259e-05,8.28340186232e-05,5.18625856001e-05
6,Incidence,99,Uruguay,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2008,4.01978417578e-05,4.96507071689e-05,3.16781591482e-05
6,Incidence,57,Belarus,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,1998,3.56311612894e-05,4.44990788599e-05,2.79820885276e-05
6,Incidence,57,Belarus,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,1998,4.91385384361e-05,6.05624859908e-05,3.90969381124e-05
6,Incidence,132,Panama,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,2.1259085464e-05,2.61835591064e-05,1.72551793827e-05
6,Incidence,132,Panama,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,1.74317525658e-05,2.14141683938e-05,1.41222769201e-05
6,Incidence,202,Cameroon,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2002,6.30580651578e-06,7.80841417839e-06,5.05690318854e-06
6,Incidence,202,Cameroon,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2002,4.6433378658e-06,5.81179445937e-06,3.75102153839e-06
6,Incidence,185,Rwanda,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,5.74009733472e-06,7.00195198642e-06,4.63520760546e-06
6,Incidence,185,Rwanda,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,5.01866083261e-06,6.22986638106e-06,4.04604850576e-06
6,Incidence,156,United Arab Emirates,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,4.55892933911e-06,5.72459774667e-06,3.52408849077e-06
6,Incidence,156,United Arab Emirates,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,3.48754779963e-06,4.20776418692e-06,2.81796811551e-06
6,Incidence,141,Egypt,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,1.35062920289e-05,1.64898270237e-05,1.09648865101e-05
6,Incidence,141,Egypt,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,9.24558045114e-06,1.12101274433e-05,7.63366754589e-06
6,Incidence,170,Congo,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,6.55026672064e-06,8.05626284303e-06,5.31102199518e-06
6,Incidence,170,Congo,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,5.42345107534e-06,6.84483305676e-06,4.38284017257e-06
6,Incidence,7,North Korea,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2008,2.49235059632e-05,3.13562209453e-05,1.94531868636e-05
6,Incidence,7,North Korea,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2008,3.28958552282e-05,4.07235832957e-05,2.60680826629e-05
6,Incidence,216,Senegal,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2011,9.04296931772e-06,1.11695755026e-05,7.33221812745e-06
6,Incidence,216,Senegal,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2011,6.73396968052e-06,8.21799553142e-06,5.40224387075e-06
6,Incidence,160,Afghanistan,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,6.71416115878e-06,8.32050350333e-06,5.32405060174e-06
6,Incidence,160,Afghanistan,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,4.52976279189e-06,5.57314821477e-06,3.59911575561e-06
6,Incidence,89,Netherlands,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2010,6.37788187029e-05,7.88431235923e-05,4.98953345481e-05
6,Incidence,89,Netherlands,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2010,4.28862164182e-05,5.28122722546e-05,3.39437903866e-05
6,Incidence,79,Finland,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2006,5.22124360234e-05,6.47201799574e-05,4.11871424944e-05
6,Incidence,79,Finland,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2006,3.89465222917e-05,4.8366413128e-05,3.08442394052e-05
6,Incidence,86,Italy,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2002,5.61632024467e-05,6.55663386366e-05,4.81601100393e-05
6,Incidence,86,Italy,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2002,4.16678661753e-05,4.96395843372e-05,3.48563169377e-05
6,Incidence,44,Bosnia and Herzegovina,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2002,4.03881746131e-05,5.13691616491e-05,3.16906703904e-05
6,Incidence,44,Bosnia and Herzegovina,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2002,3.97606189094e-05,4.98998579709e-05,3.1357942243e-05
6,Incidence,123,Peru,1,Male,22,All Ages,544,Parkinson's disease,2,Percent,2008,1.87076385744e-05,2.28392597942e-05,1.51762605492e-05
6,Incidence,123,Peru,2,Female,22,All Ages,544,Parkinson's disease,2,Percent,2008,1.4021227579e-05,1.71373280962e-05,1.13121069439e-05
